City,Price,Address,Number_Beds,Number_Baths,Province,Population,Latitude,Longitude,Median_Family_Income
Toronto,1090000,92 EASTVILLE AVE,4,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,979000,106 LEYTON AVE,3,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1099000,39 EASTMOUNT AVE,4,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,948800,56 MARJORY AVE,4,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,2379000,68 HAIG AVE,6,7,Ontario,5647656,43.7417,-79.3733,97000
Toronto,839999,#LPH10 -195 REDPATH AVE,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1795000,429 ST CLAIR AVE E,3,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,739000,#2104 -8 CHARLOTTE ST,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,839999,#1602 -15 MERCER ST,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,649800,#603 -8 YORK ST,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,549000,#732 -155 DALHOUSIE ST,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1149900,#824 -46 WESTERN BATTERY RD,2,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,12750000,48 ROSEDALE RD,4,7,Ontario,5647656,43.7417,-79.3733,97000
Toronto,699800,#2206 -3 NAVY WHARF CRT,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,3798000,194 SHELDRAKE BLVD E,5,5,Ontario,5647656,43.7417,-79.3733,97000
Toronto,699900,#3805 -18 YONGE ST,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1250000,123 CHANDOS Avenue,4,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1449000,49 ASHBOURNE DR,5,4,Ontario,5647656,43.7417,-79.3733,97000
Toronto,519888,#1606 -36 ZORRA ST,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1189000,108 ARMSTRONG AVE,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,618900,#1006 -15 ZORRA ST,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,565000,#207 -16 MCADAM AVE,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,545000,#713 -1050 THE QUEENSWAY AVE,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1345000,24 TWENTY THIRD ST,4,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1999000,#401 -2118 BLOOR ST W,3,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1100000,#2806 -2045 LAKE SHORE BLVD W,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,2199888,83 FOXWELL ST,6,4,Ontario,5647656,43.7417,-79.3733,97000
Toronto,899000,22 GERIGS ST,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,749000,289 LUMSDEN AVE,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,2229000,274 MILLWOOD RD,4,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,689000,#S449 -35 ROLLING MILLS RD,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1138000,#1507 -83 REDPATH AVE,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,999000,#5102 -197 YONGE ST,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,725000,#2213 -125 WESTERN BATTERY RD,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1100000,#514 -955 MILLWOOD RD,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,609999,#1505 -33 MILL ST,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,599000,25 Ritchie Avenue,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1060000,108 EVANS AVE,7,5,Ontario,5647656,43.7417,-79.3733,97000
Toronto,598000,#317 -4208 DUNDAS ST W,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,588000,#301 -3 HICKORY TREE RD,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,999000,389 LANOR AVE,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,5999999,93 VALECREST DR,5,5,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1800000,212 EDENBRIDGE DR,4,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,899000,19 JEROME ST,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,659900,#401 -800 LAWRENCE AVE W,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1.00E+06,#2811 -88 PARK LAWN RD,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1094000,48 WOLCOTT AVE,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1250000,19 LILLINGTON AVE,4,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1300000,87 ROOSEVELT RD,4,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,698000,#12 -123 STRATHCONA AVE,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1649000,#405 -1 RAINSFORD RD,2,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1079000,401 KINGSWOOD RD,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,2149000,409 CASTLEFIELD AVE,4,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,932900,#815 -600 QUEENS QUAY W,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,680000,#423 -38 CAMERON ST,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,649000,#103 -90 STADIUM RD,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,2399000,7 VANDERHOOF AVE,3,4,Ontario,5647656,43.7417,-79.3733,97000
Toronto,569900,#409 -50 POWER ST,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,678000,#621 -30 ROEHAMPTON AVE,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1899000,6 LITTLEHAYES LANE,4,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,729000,#705 -1030 KING ST W,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,3349000,113 WALKER AVE,5,5,Ontario,5647656,43.7417,-79.3733,97000
Toronto,749000,#1104 -501 ADELAIDE ST W,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1275000,#301 -401 QUEENS QUAY W,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,8688000,8 RUSSELL HILL DR,6,7,Ontario,5647656,43.7417,-79.3733,97000
Toronto,619000,#612 -100 WESTERN BATTERY RD,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,524999,10 EDGECLIFF GOLFWAY Unit# 402,3,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,599999,#603 -50 GEORGE BUTCHART DR,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1595900,#4004 -70 ANNIE CRAIG DR,2,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1975000,964 ROYAL YORK RD,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1399000,#405 -2855 BLOOR ST W,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1099000,4 EWART AVE,4,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,559900,#1617 -185 LEGION RD N,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,845000,26 TEDDER ST,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,2698000,596 INDIAN RD,4,4,Ontario,5647656,43.7417,-79.3733,97000
Toronto,2998000,72 ASHBOURNE DR,4,5,Ontario,5647656,43.7417,-79.3733,97000
Toronto,749900,#304 -1300 ISLINGTON AVE,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,725000,#507 -15 ZORRA ST,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1199900,513 MILVERTON BLVD,4,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,839999,#301 -1003 QUEENS ST E,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,999900,25 BELLAMY RD S,4,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,929000,32 MOZART AVE,4,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1480000,21 FREEMON REDMON CIRC,5,5,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1129000,33 BARRINGTON AVE,4,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,942000,#505A -245 CARLAW AVE,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,925000,18 DURANT AVE,3,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,769900,31 QUEENSBURY AVE,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1079000,70 WARLAND AVE,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1699000,4 BOWMORE RD,4,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,695000,#2112 -101 PETER ST,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,649000,#PH18 -308 PALMERSTON AVE,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1019000,#804 -1001 BAY ST,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,658000,#706 -10 YONGE ST,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,999900,#S1405 -120 BAYVIEW AVE,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,688000,#201 -96 ST PATRICK ST,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,479900,#809 -210 VICTORIA ST,0,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,949900,#PH 25 -35 BRIAN PECK CRES,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,489900,#414 -59 EAST LIBERTY ST,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,669800,#3911 -45 CHARLES ST E,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1579900,428 LANSDOWNE AVE,5,4,Ontario,5647656,43.7417,-79.3733,97000
Toronto,939000,#903 -111 ST CLAIR AVE W,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,860000,#608 -377 MADISON AVE,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,658000,#1501 -101 PETER ST,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,3450000,37 BERNARD AVE,4,4,Ontario,5647656,43.7417,-79.3733,97000
Toronto,649000,#401 -840 ST CLAIR AVE W,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,3849000,150 ALBERTUS AVE,4,6,Ontario,5647656,43.7417,-79.3733,97000
Toronto,2999000,42 AMELIA ST,5,4,Ontario,5647656,43.7417,-79.3733,97000
Toronto,898000,#224 -900 MOUNT PLEASANT RD,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,7995000,4 GARDINER RD,5,6,Ontario,5647656,43.7417,-79.3733,97000
Toronto,639900,#905 -20 EDWARD ST,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,584000,#506 -2 RIDELLE AVE,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1199900,#N114 -120 BAYVIEW AVE,2,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,919900,#303 -393 KING ST E,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1428000,#7107 -388 YONGE ST,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,12750000,390 RUSSELL HILL RD,5,8,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1575000,539 SHAW ST,4,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,699000,#81 -60 TURNTABLE CRES,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,988000,759 SAMMON AVE,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1379900,26 KENT RD,4,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,2549000,65 DERWYN RD,4,4,Ontario,5647656,43.7417,-79.3733,97000
Toronto,744999,#3204 -25 CARLTON ST,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1849000,35 ABERDEEN AVE,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,989000,#1304 -13 SUDBURY ST,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,850000,8 THOMAS MULHOLLAND DR,3,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,4336900,#LPH19 -2095 LAKE SHORE BLVD W,3,4,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1329999,83 JOPLING AVE N,4,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1399900,7A EVERETT CRES E,3,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,657999,#1105 -33 BAY ST,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,998000,1446 DUFFERIN ST,4,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,999000,576 GREENWOOD AVE,4,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,949000,#310 -430 RONCESVALLES AVE,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,3249000,269 FALSTAFF AVE,6,5,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1099000,237 EILEEN AVE,4,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,729000,#1401 -2087 LAKE SHORE BLVD W,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,2850000,1 MAYNARD AVE S,5,4,Ontario,5647656,43.7417,-79.3733,97000
Toronto,999900,9 KENMORE AVE,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,738000,#107 -280 SIMCOE ST,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,719900,#803 -1430 YONGE ST,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,804800,#2505 -30 ROEHAMPTON AVE,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1399000,8 YARMOUTH GDNS S,4,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,999000,22 LLOYD MANOR RD,4,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,879000,120 CANON JACKSON DR,2,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,899000,#2903 -33 HELENDALE AVE,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,599000,#2006 -2221 YONGE ST,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,650000,#906 -35 BASTION ST,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,599900,35 MARINER Terrace Unit# 805,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,949000,7 LATONIA DR,4,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,899000,124 SYMINGTON AVE,3,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,619900,#601 -15 LEGION RD,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,749000,#514 -3220 SHEPPARD AVE,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1799000,50 ELLERBECK ST,3,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1588000,280 WESTLAKE AVE,5,5,Ontario,5647656,43.7417,-79.3733,97000
Toronto,648800,##501 -219 DUNDAS ST E,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,3249000,11 SAGUENAY AVE,6,4,Ontario,5647656,43.7417,-79.3733,97000
Toronto,718000,#1607 -125 PETER ST,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,795000,#501 -188 EGLINTON AVE E,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,999000,#410 -151 AVENUE RD,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,995900,#410 -35 CHURCH ST,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,789000,#501 -50 LYNN WILLIAMS ST,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,575000,#2602 -21 ICEBOAT TERR,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1799000,167 BELSIZE DR,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,679900,#1103 -138 PRINCESS ST,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,499999,#2101 -25 GRENVILLE ST,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,699000,#2901 -14 YORK ST,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,758000,#1205 -197 YONGE ST,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,799000,#207 -800 KING ST W,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,738000,#2303 -181 WYNFORD DR,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1338000,#302 -625 AVENUE RD,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,549000,#506 -36 BLUE JAYS WAY,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,749000,#26 -2335 SHEPPARD AVE W,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,2199000,27 JOHN ST,11,4,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1279900,287 GAMMA ST,6,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,3598000,44 HIGH PARK BLVD,9,5,Ontario,5647656,43.7417,-79.3733,97000
Toronto,2285000,32 ALGOMA ST,4,4,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1859000,411 CONCORD AVE,3,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,619000,#215 -185 LEGION RD N,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,968000,#616 -250 MANITOBA ST,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1649000,213 GRACEFIELD AVE,4,4,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1089000,#302 -1941 QUEEN ST E,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,848000,57 CEDARCREST BLVD,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,949000,190 GLEDHILL AVE,3,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1039900,73 MERRILL AVE E,4,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1079000,79 SWANWICK AVE,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1049000,2745 ST CLAIR AVE E,4,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,645000,#201 -201 CARLAW AVE,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,539000,#515 -1603 EGLINTON AVE W,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,679800,#906 -15 LOWER JARVIS ST,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,610000,#413 -629 KING ST W,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,874000,#1915 -20 EDWARD ST,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1988000,76 BRENTCLIFFE RD,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1399000,#4029 -28 WIDMER ST,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,888000,#2713 -300 FRONT ST,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1188000,#3204 -15 GRENVILLE ST,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,649000,##626 -525 WILSON AVE,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,899880,#3409 -88 BLUE JAYS WAY,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1895000,#402 -2511 BLOOR ST W,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,529000,#2209 -830 LAWRENCE AVE W,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,789000,#906 -50 THOMAS RILEY RD,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1599900,4 BURNFIELD AVE,6,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,679900,#15 -713 LAWRENCE AVE W,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,2159000,16 OLDHAM RD,4,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1975000,27 FIFTEENTH ST,5,5,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1129000,52 LOCKERBIE AVE,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1147000,90 AURA LEA BLVD,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,969900,#101 -251 MANITOBA ST,2,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1499990,483 MILVERTON BLVD,4,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,989900,30 HEXHAM DR,5,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,899900,#703 -233 CARLAW AVE,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,579000,#1407 -1815 YONGE ST,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,675000,#609 -555 YONGE ST,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,574900,#1109 -159 WELLESLEY ST E,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,699000,#1207 -55 EAST LIBERTY ST,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1950000,294 ST CLEMENTS AVE,4,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,499000,#2910 -181 WYNFORD DR,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,2.00E+06,21 NANTON AVE,5,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1989000,263 CRAWFORD ST,5,4,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1289000,33 WHITAKER AVE,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,739000,#1203 -320 RICHMOND ST E,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,899000,524 LAUDER AVE,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,999888,38 ST CLARENS AVE,3,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,585000,#N810 -120 BAYVIEW AVE,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,749900,#2802 -85 QUEENS WHARF RD,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,499999,#1701 -115 BLUE JAYS WAY,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,949000,132 HILLSDALE AVE W,4,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,2095000,#1001 -105 VICTORIA ST,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,499000,359 SPADINA RD,4,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1049900,84 ROSETHORN AVE,3,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1048000,74 CHRYESSA AVE,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,749900,361 MCROBERTS AVE,4,4,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1699000,#402 -315 DIXON RD,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,5.00E+05,#101 -384 SUNNYSIDE AVE,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1399000,#1112 -2083 LAKE SHORE BLVD W,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,699888,#A9 -245 DALESFORD RD,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,788888,#2 -44 BOSTON AVE,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1249900,12 TIVERTON AVE,4,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1720000,329 WILLOW AVE,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1249000,19 LARCHMOUNT AVE,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,399900,#1503 -4 PARK VISTA DR,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,499990,#2086 -1 GREYSTONE WALK DR,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1699999,99 LEUTY AVE,4,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,949000,17 LITTLEYORK RD,4,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,499999,#204 -20 GILDER DR,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,925000,123 DENTON AVE,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,759000,#708 -35 BASTION ST,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,999000,#724 -388 RICHMOND ST W,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,850000,#304 -39 JARVIS ST,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,659900,#325 -361 FRONT ST W,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,2688000,248 B HILLHURST BLVD,5,5,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1399000,#2 -306 SACKVILLE ST,3,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1995000,490 BRIAR HILL AVE,5,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1099000,46 TECUMSETH ST,4,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,788000,#612 -219 DUNDAS ST E,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,664900,#307 -8 MERCER ST,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,468500,#514 -15 LOWER JARVIS ST N,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,2149000,18 BORDEN ST N,5,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,674000,#225 -85 QUEENS WHARF RD,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,3195000,10 WYCHWOOD PARK,4,4,Ontario,5647656,43.7417,-79.3733,97000
Toronto,690000,#407 -928 MILLWOOD RD,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,2799000,457 ELM RD,5,4,Ontario,5647656,43.7417,-79.3733,97000
Toronto,642000,#PH110 -942 YONGE ST,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1389000,#1 -1356 BATHURST ST,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1265000,#428 -28 EASTERN AVE,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1699000,#604 -2727 YONGE ST,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,499000,#1601 -68 SHUTER ST,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,499888,#606 -2285 LAKE SHORE BLVD W,1,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1049888,#17 -150 LONG BRANCH AVE,4,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,698000,#1044 -15 MERCHANTS' WHARF,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,2849888,316 BROADWAY AVE,3,4,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1328000,296 SUMACH ST,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,599999,#1304 -16 BONNYCASTLE ST,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1365000,76 THURSFIELD CRES,3,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1550000,49 AVONHURST Road,4,3,Ontario,5647656,43.7417,-79.3733,97000
Toronto,610000,#24 -36 GIBSON AVE,2,1,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1099000,388 MAIN ST E,4,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,975000,#3207 -5 ST JOSEPH ST,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,745000,#527 -205 THE DON WAY W,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,1099000,#1804 -170 AVENUE RD,2,2,Ontario,5647656,43.7417,-79.3733,97000
Toronto,738880,#906 -330 RICHMOND ST W,2,1,Ontario,5647656,43.7417,-79.3733,97000
